,date,open,high,low,close,adjusted_close,volume
502,2019-01-02,2476.96,2519.49,2467.47,2510.03,2510.03,3733160000
503,2019-01-03,2491.9199,2493.1399,2443.96,2447.8899,2447.8899,3858830000
504,2019-01-04,2474.3301,2538.0701,2474.3301,2531.9399,2531.9399,4234140000
505,2019-01-07,2535.6101,2566.1599,2524.5601,2549.6899,2549.6899,4133120000
506,2019-01-08,2568.1101,2579.8201,2547.5601,2574.4099,2574.4099,4120060000
507,2019-01-09,2580.0,2595.3201,2568.8899,2584.96,2584.96,4088740000
508,2019-01-10,2573.51,2597.8201,2562.02,2596.6399,2596.6399,3721300000
509,2019-01-11,2588.1101,2596.27,2577.3999,2596.26,2596.26,3447460000
510,2019-01-14,2580.3101,2589.3201,2570.4099,2582.6101,2582.6101,3689370000
511,2019-01-15,2585.1001,2613.0801,2585.1001,2610.3,2610.3,3601180000
512,2019-01-16,2614.75,2625.76,2612.6799,2616.1001,2616.1001,3882180000
513,2019-01-17,2609.28,2645.0601,2606.3601,2635.96,2635.96,3802410000
514,2019-01-18,2651.27,2675.47,2647.5801,2670.71,2670.71,4009010000
515,2019-01-22,2657.8799,2657.8799,2617.27,2632.8999,2632.8999,3923950000
516,2019-01-23,2643.48,2653.1899,2612.8601,2638.7,2638.7,3358770000
517,2019-01-24,2638.8401,2647.2,2627.01,2642.3301,2642.3301,3449230000
518,2019-01-25,2657.4399,2672.3799,2657.3301,2664.76,2664.76,3821000000
519,2019-01-28,2644.97,2644.97,2624.0601,2643.8501,2643.8501,3630820000
520,2019-01-29,2644.8899,2650.9299,2631.05,2640.0,2640.0,3518070000
521,2019-01-30,2653.6201,2690.4399,2648.3401,2681.05,2681.05,3883270000
522,2019-01-31,2685.49,2708.95,2678.6499,2704.1001,2704.1001,4953800000
523,2019-02-01,2702.3201,2716.6599,2696.8799,2706.53,2706.53,3782490000
524,2019-02-04,2706.49,2724.99,2698.75,2724.8701,2724.8701,3369450000
525,2019-02-05,2728.3401,2738.98,2724.03,2737.7,2737.7,3597620000
526,2019-02-06,2735.05,2738.0801,2724.1499,2731.6101,2731.6101,3486590000
527,2019-02-07,2717.53,2719.3201,2687.26,2706.05,2706.05,4114040000
528,2019-02-08,2692.3601,2708.0701,2681.8301,2707.8799,2707.8799,3649510000
529,2019-02-11,2712.3999,2718.05,2703.79,2709.8,2709.8,3395330000
530,2019-02-12,2722.6101,2748.1899,2722.6101,2744.73,2744.73,3843020000
531,2019-02-13,2750.3,2761.8501,2748.6299,2753.03,2753.03,3684910000
532,2019-02-14,2743.5,2757.8999,2731.23,2745.73,2745.73,3845390000
533,2019-02-15,2760.24,2775.6599,2760.24,2775.6001,2775.6001,3648680000
534,2019-02-19,2769.28,2787.3301,2767.29,2779.76,2779.76,3535270000
535,2019-02-20,2779.05,2789.8799,2774.0601,2784.7,2784.7,3904830000
536,2019-02-21,2780.24,2781.5801,2764.55,2774.8799,2774.8799,3598260000
537,2019-02-22,2780.6699,2794.2,2779.1101,2792.6699,2792.6699,3429350000
538,2019-02-25,2804.3501,2813.49,2794.99,2796.1101,2796.1101,3860260000
539,2019-02-26,2792.3601,2803.1201,2789.47,2793.8999,2793.8999,3676200000
540,2019-02-27,2787.5,2795.76,2775.1299,2792.3799,2792.3799,3771790000
541,2019-02-28,2788.1101,2793.73,2782.51,2784.49,2784.49,4445780000
542,2019-03-01,2798.22,2808.02,2787.3799,2803.6899,2803.6899,3994950000
543,2019-03-04,2814.3701,2816.8799,2767.6599,2792.8101,2792.8101,3949730000
544,2019-03-05,2794.4099,2796.4399,2782.97,2789.6499,2789.6499,3631380000
545,2019-03-06,2790.27,2790.27,2768.6899,2771.45,2771.45,3800180000
546,2019-03-07,2766.53,2767.25,2739.0901,2748.9299,2748.9299,3932150000
547,2019-03-08,2730.79,2744.1299,2722.27,2743.0701,2743.0701,3424300000
548,2019-03-11,2747.6101,2784.0,2747.6101,2783.3,2783.3,3764850000
549,2019-03-12,2787.3401,2798.3201,2786.73,2791.52,2791.52,3432340000
550,2019-03-13,2799.78,2821.24,2799.78,2810.9199,2810.9199,3782250000
551,2019-03-14,2810.3799,2815.0,2803.46,2808.48,2808.48,3505670000
552,2019-03-15,2810.79,2830.73,2810.79,2822.48,2822.48,5969780000
553,2019-03-18,2822.6101,2835.4099,2821.99,2832.9399,2832.9399,3620770000
554,2019-03-19,2840.76,2852.4199,2823.27,2832.5701,2832.5701,3650740000
555,2019-03-20,2831.3401,2843.54,2812.4299,2824.23,2824.23,3779160000
556,2019-03-21,2819.72,2860.3101,2817.3799,2854.8799,2854.8799,3612620000
557,2019-03-22,2844.52,2846.1599,2800.47,2800.71,2800.71,4253730000
558,2019-03-25,2796.01,2809.79,2785.02,2798.3601,2798.3601,3406110000
559,2019-03-26,2812.6599,2829.8701,2803.99,2818.46,2818.46,3288570000
560,2019-03-27,2819.72,2825.5601,2787.72,2805.3701,2805.3701,3422400000
561,2019-03-28,2809.3999,2819.71,2798.77,2815.4399,2815.4399,3185460000
562,2019-03-29,2828.27,2836.03,2819.23,2834.3999,2834.3999,3752520000
563,2019-04-01,2848.6299,2869.3999,2848.6299,2867.1899,2867.1899,3560090000
564,2019-04-02,2868.24,2872.8999,2858.75,2867.24,2867.24,3267210000
565,2019-04-03,2876.0901,2885.25,2865.1699,2873.3999,2873.3999,3570000000
566,2019-04-04,2873.99,2881.28,2867.1399,2879.3899,2879.3899,3038740000
567,2019-04-05,2884.1599,2893.24,2882.99,2892.74,2892.74,3155970000
568,2019-04-08,2888.46,2895.95,2880.78,2895.77,2895.77,3056460000
569,2019-04-09,2886.5801,2886.8799,2873.3301,2878.2,2878.2,3032480000
570,2019-04-10,2881.3701,2889.71,2879.1299,2888.21,2888.21,3092230000
571,2019-04-11,2891.9199,2893.4199,2881.99,2888.3201,2888.3201,2970650000
572,2019-04-12,2900.8601,2910.54,2898.3701,2907.4099,2907.4099,3726050000
573,2019-04-15,2908.3201,2909.6001,2896.48,2905.5801,2905.5801,3114530000
574,2019-04-16,2912.26,2916.0601,2900.71,2907.0601,2907.0601,3403120000
575,2019-04-17,2916.04,2918.0,2895.45,2900.45,2900.45,3648100000
576,2019-04-18,2904.8101,2908.3999,2891.8999,2905.03,2905.03,3507100000
577,2019-04-22,2898.78,2909.51,2896.3501,2907.97,2907.97,3010130000
578,2019-04-23,2909.99,2936.3101,2908.53,2933.6799,2933.6799,3674480000
579,2019-04-24,2934.0,2936.8301,2926.05,2927.25,2927.25,3468480000
580,2019-04-25,2928.99,2933.1001,2912.8401,2926.1699,2926.1699,3440010000
581,2019-04-26,2925.8101,2939.8799,2917.5601,2939.8799,2939.8799,3264390000
582,2019-04-29,2940.5801,2949.52,2939.3501,2943.03,2943.03,3150390000
583,2019-04-30,2937.1399,2948.22,2924.1101,2945.8301,2945.8301,3939760000
584,2019-05-01,2952.3301,2954.1299,2923.3601,2923.73,2923.73,3669330000
585,2019-05-02,2922.1599,2931.6799,2900.5,2917.52,2917.52,3802290000
586,2019-05-03,2929.21,2947.8501,2929.21,2945.6399,2945.6399,3357180000
587,2019-05-06,2908.8899,2937.3201,2898.21,2932.47,2932.47,3203260000
588,2019-05-07,2913.03,2913.03,2862.6001,2884.05,2884.05,3793060000
589,2019-05-08,2879.6101,2897.96,2873.28,2879.4199,2879.4199,3543110000
590,2019-05-09,2859.8401,2875.97,2836.3999,2870.72,2870.72,3659050000
591,2019-05-10,2863.1001,2891.3101,2825.3899,2881.3999,2881.3999,3566780000
592,2019-05-13,2840.1899,2840.1899,2801.4299,2811.8701,2811.8701,3900270000
593,2019-05-14,2820.1201,2852.54,2820.1201,2834.4099,2834.4099,3354860000
594,2019-05-15,2820.3799,2858.6799,2815.0801,2850.96,2850.96,3140900000
595,2019-05-16,2855.8,2892.1499,2855.8,2876.3201,2876.3201,3338470000
596,2019-05-17,2858.6001,2885.48,2854.23,2859.53,2859.53,3316040000
597,2019-05-20,2841.9399,2853.8601,2831.29,2840.23,2840.23,3293750000
598,2019-05-21,2854.02,2868.8799,2854.02,2864.3601,2864.3601,3223050000
599,2019-05-22,2856.0601,2865.47,2851.1101,2856.27,2856.27,3194000000
600,2019-05-23,2836.7,2836.7,2805.49,2822.24,2822.24,3899320000
601,2019-05-24,2832.4099,2841.3601,2820.1899,2826.0601,2826.0601,2889230000
602,2019-05-28,2830.03,2840.51,2801.5801,2802.3899,2802.3899,4146980000
603,2019-05-29,2790.25,2792.03,2766.0601,2783.02,2783.02,3701110000
604,2019-05-30,2786.9399,2799.0,2776.74,2788.8601,2788.8601,3276030000
605,2019-05-31,2766.1499,2768.98,2750.52,2752.0601,2752.0601,3982670000
606,2019-06-03,2751.53,2763.0701,2728.8101,2744.45,2744.45,3952360000
607,2019-06-04,2762.6399,2804.49,2762.6399,2803.27,2803.27,3814130000
608,2019-06-05,2818.0901,2827.28,2800.9199,2826.1499,2826.1499,3570760000
609,2019-06-06,2828.51,2852.1001,2822.45,2843.49,2843.49,3445140000
610,2019-06-07,2852.8701,2884.97,2852.8701,2873.3401,2873.3401,3244380000
611,2019-06-10,2885.8301,2904.77,2885.51,2886.73,2886.73,3209890000
612,2019-06-11,2903.27,2910.6101,2878.53,2885.72,2885.72,3551000000
613,2019-06-12,2882.73,2888.5701,2874.6799,2879.8401,2879.8401,3039870000
614,2019-06-13,2886.24,2895.24,2881.99,2891.6399,2891.6399,3100640000
615,2019-06-14,2886.8201,2894.45,2879.6201,2886.98,2886.98,2992810000
616,2019-06-17,2889.75,2897.27,2887.3,2889.6699,2889.6699,2828400000
617,2019-06-18,2906.71,2930.79,2905.4399,2917.75,2917.75,3441540000
618,2019-06-19,2920.55,2931.74,2911.4299,2926.46,2926.46,3300220000
619,2019-06-20,2949.6001,2958.0601,2931.5,2954.1799,2954.1799,3943060000
620,2019-06-21,2952.71,2964.1499,2946.8701,2950.46,2950.46,5003540000
621,2019-06-24,2951.4199,2954.9199,2944.05,2945.3501,2945.3501,3136960000
622,2019-06-25,2945.78,2946.52,2916.01,2917.3799,2917.3799,3579430000
623,2019-06-26,2926.0701,2932.5901,2912.99,2913.78,2913.78,3511350000
624,2019-06-27,2919.6599,2929.3,2918.5701,2924.9199,2924.9199,3162500000
625,2019-06-28,2932.9399,2943.98,2929.05,2941.76,2941.76,5422650000
626,2019-07-01,2971.4099,2977.9299,2952.22,2964.3301,2964.3301,3524860000
627,2019-07-02,2964.6599,2973.21,2955.9199,2973.01,2973.01,3224490000
628,2019-07-03,2978.0801,2995.8401,2977.96,2995.8201,2995.8201,1963570000
629,2019-07-05,2984.25,2994.03,2967.97,2990.4099,2990.4099,2434680000
630,2019-07-08,2979.77,2980.76,2970.0901,2975.95,2975.95,2922360000
631,2019-07-09,2965.52,2981.8999,2963.4399,2979.6299,2979.6299,3033330000
632,2019-07-10,2989.3,3002.98,2984.6201,2993.0701,2993.0701,3157800000
633,2019-07-11,2999.6201,3002.3301,2988.8,2999.9099,2999.9099,3155710000
634,2019-07-12,3003.3601,3013.9199,3001.8701,3013.77,3013.77,2984140000
635,2019-07-15,3017.8,3017.8,3008.77,3014.3,3014.3,2876100000
636,2019-07-16,3012.1299,3015.02,3001.1499,3004.04,3004.04,3297030000
637,2019-07-17,3005.1001,3005.26,2984.25,2984.4199,2984.4199,3185650000
638,2019-07-18,2978.8701,2998.28,2973.0901,2995.1101,2995.1101,3369820000
639,2019-07-19,3004.26,3006.02,2975.8601,2976.6101,2976.6101,3285890000
640,2019-07-22,2981.9299,2990.71,2976.6499,2985.03,2985.03,3016200000
641,2019-07-23,2994.74,3005.8999,2988.5601,3005.47,3005.47,3333810000
642,2019-07-24,2998.77,3019.5901,2996.8201,3019.5601,3019.5601,3433220000
643,2019-07-25,3016.26,3016.3101,2997.24,3003.6699,3003.6699,3657050000
644,2019-07-26,3013.25,3027.98,3012.5901,3025.8601,3025.8601,3260170000
645,2019-07-29,3024.47,3025.6101,3014.3,3020.97,3020.97,3224490000
646,2019-07-30,3007.6599,3017.1899,3000.9399,3013.1799,3013.1799,3632770000
647,2019-07-31,3016.22,3017.3999,2958.0801,2980.3799,2980.3799,4626330000
648,2019-08-01,2980.3201,3013.5901,2945.23,2953.5601,2953.5601,4793810000
649,2019-08-02,2943.8999,2945.5,2914.1101,2932.05,2932.05,3882810000
650,2019-08-05,2898.0701,2898.0701,2822.1201,2844.74,2844.74,4542850000
651,2019-08-06,2861.1799,2884.3999,2847.4199,2881.77,2881.77,4156640000
652,2019-08-07,2858.6499,2892.1699,2825.71,2883.98,2883.98,4512720000
653,2019-08-08,2896.21,2938.72,2894.47,2938.0901,2938.0901,4118530000
654,2019-08-09,2930.51,2935.75,2900.1499,2918.6499,2918.6499,3356850000
655,2019-08-12,2907.0701,2907.5801,2873.1399,2882.7,2882.7,3328570000
656,2019-08-13,2880.72,2943.3101,2877.05,2926.3201,2926.3201,3857190000
657,2019-08-14,2894.1499,2894.1499,2839.6399,2840.6001,2840.6001,4325150000
658,2019-08-15,2846.2,2856.6699,2825.51,2847.6001,2847.6001,4041720000
659,2019-08-16,2864.74,2893.6299,2864.74,2888.6799,2888.6799,3524080000
660,2019-08-19,2913.48,2931.0,2913.48,2923.6499,2923.6499,3221050000
661,2019-08-20,2919.01,2923.6299,2899.6001,2900.51,2900.51,3067710000
662,2019-08-21,2922.04,2928.73,2917.9099,2924.4299,2924.4299,3016540000
663,2019-08-22,2930.9399,2939.0801,2904.51,2922.95,2922.95,2893660000
664,2019-08-23,2911.0701,2927.01,2834.97,2847.1101,2847.1101,3942520000
665,2019-08-26,2866.7,2879.27,2856.0,2878.3799,2878.3799,2859790000
666,2019-08-27,2893.1399,2898.79,2860.5901,2869.1599,2869.1599,3537490000
667,2019-08-28,2861.28,2890.03,2853.05,2887.9399,2887.9399,3102480000
668,2019-08-29,2910.3701,2930.5,2905.6699,2924.5801,2924.5801,3177150000
669,2019-08-30,2937.0901,2940.4299,2913.3201,2926.46,2926.46,3009910000
670,2019-09-03,2909.01,2914.3899,2891.8501,2906.27,2906.27,3427830000
671,2019-09-04,2924.6699,2938.8401,2921.8601,2937.78,2937.78,3167900000
672,2019-09-05,2960.6001,2985.8601,2960.6001,2976.0,2976.0,3902600000
673,2019-09-06,2980.3301,2985.03,2972.51,2978.71,2978.71,3209340000
674,2019-09-09,2988.4299,2989.4299,2969.3899,2978.4299,2978.4299,4031120000
675,2019-09-10,2971.01,2979.3899,2957.01,2979.3899,2979.3899,4393040000
676,2019-09-11,2981.4099,3000.9299,2975.3101,3000.9299,3000.9299,3934370000
677,2019-09-12,3009.0801,3020.74,3000.9199,3009.5701,3009.5701,3796990000
678,2019-09-13,3012.21,3017.3301,3002.8999,3007.3899,3007.3899,3557010000
679,2019-09-16,2996.4099,3002.1899,2990.6699,2997.96,2997.96,4285860000
680,2019-09-17,2995.6699,3006.21,2993.73,3005.7,3005.7,3673250000
681,2019-09-18,3001.5,3007.8301,2978.5701,3006.73,3006.73,3458800000
682,2019-09-19,3010.3601,3021.99,3003.1599,3006.79,3006.79,3265660000
683,2019-09-20,3008.4199,3016.3701,2984.6799,2992.0701,2992.0701,6103440000
684,2019-09-23,2983.5,2999.1499,2982.23,2991.78,2991.78,3187250000
685,2019-09-24,3002.4299,3007.98,2957.73,2966.6001,2966.6001,3872800000
686,2019-09-25,2968.3501,2989.8201,2952.8601,2984.8701,2984.8701,3331200000
687,2019-09-26,2985.73,2987.28,2963.71,2977.6201,2977.6201,3084910000
688,2019-09-27,2985.47,2987.3101,2945.53,2961.79,2961.79,3246480000
689,2019-09-30,2967.0701,2983.8501,2967.0701,2976.74,2976.74,3249130000
690,2019-10-01,2983.6899,2992.53,2938.7,2940.25,2940.25,3560750000
691,2019-10-02,2924.78,2924.78,2874.9299,2887.6101,2887.6101,3914180000
692,2019-10-03,2885.3799,2911.1299,2855.9399,2910.6299,2910.6299,3515130000
693,2019-10-04,2918.5601,2953.74,2918.5601,2952.01,2952.01,3005600000
694,2019-10-07,2944.23,2959.75,2935.6799,2938.79,2938.79,2959050000
695,2019-10-08,2920.3999,2925.47,2892.6599,2893.0601,2893.0601,3370700000
696,2019-10-09,2911.1001,2929.3201,2907.4099,2919.3999,2919.3999,2735350000
697,2019-10-10,2918.55,2948.46,2917.1201,2938.1299,2938.1299,3234400000
698,2019-10-11,2963.0701,2993.28,2963.0701,2970.27,2970.27,3581320000
699,2019-10-14,2965.8101,2972.8401,2962.9399,2966.1499,2966.1499,2559270000
700,2019-10-15,2973.6101,3003.28,2973.6101,2995.6799,2995.6799,3345090000
701,2019-10-16,2989.6799,2997.54,2985.2,2989.6899,2989.6899,3230320000
702,2019-10-17,3000.77,3008.29,2991.79,2997.95,2997.95,3103470000
703,2019-10-18,2996.8401,3000.0,2976.3101,2986.2,2986.2,3268970000
704,2019-10-21,2996.48,3007.3301,2995.3501,3006.72,3006.72,3271960000
705,2019-10-22,3010.73,3014.5701,2995.04,2995.99,2995.99,3527540000
706,2019-10-23,2994.01,3004.78,2991.21,3004.52,3004.52,3413600000
707,2019-10-24,3014.78,3016.0701,3000.4199,3010.29,3010.29,3696510000
708,2019-10-25,3003.3201,3027.3899,3001.9399,3022.55,3022.55,3379060000
709,2019-10-28,3032.1201,3044.0801,3032.1201,3039.4199,3039.4199,3524970000
710,2019-10-29,3035.3899,3047.8701,3034.8101,3036.8899,3036.8899,3594430000
711,2019-10-30,3039.74,3050.1001,3025.96,3046.77,3046.77,3779660000
712,2019-10-31,3046.8999,3046.8999,3023.1899,3037.5601,3037.5601,4149310000
713,2019-11-01,3050.72,3066.95,3050.72,3066.9099,3066.9099,3956290000
714,2019-11-04,3078.96,3085.2,3074.8701,3078.27,3078.27,4178040000
715,2019-11-05,3080.8,3083.95,3072.1499,3074.6201,3074.6201,4490590000
716,2019-11-06,3075.1001,3078.3401,3065.8899,3076.78,3076.78,4465510000
717,2019-11-07,3087.02,3097.77,3080.23,3085.1799,3085.1799,4151990000
718,2019-11-08,3081.25,3093.0901,3073.5801,3093.0801,3093.0801,3508160000
719,2019-11-11,3080.3301,3088.3301,3075.8201,3087.01,3087.01,3041120000
720,2019-11-12,3089.28,3102.6101,3084.73,3091.8401,3091.8401,3495560000
721,2019-11-13,3084.1799,3098.0601,3078.8,3094.04,3094.04,3513720000
722,2019-11-14,3090.75,3098.2,3083.26,3096.6299,3096.6299,3282090000
723,2019-11-15,3107.9199,3120.46,3104.6001,3120.46,3120.46,3359800000
724,2019-11-18,3117.9099,3124.1699,3112.0601,3122.03,3122.03,3440140000
725,2019-11-19,3127.45,3127.6399,3113.47,3120.1799,3120.1799,3613670000
726,2019-11-20,3114.6599,3118.97,3091.4099,3108.46,3108.46,4041010000
727,2019-11-21,3108.49,3110.1101,3094.55,3103.54,3103.54,3744010000
728,2019-11-22,3111.4099,3112.8701,3099.26,3110.29,3110.29,3235270000
729,2019-11-25,3117.4399,3133.8301,3117.4399,3133.6399,3133.6399,3514310000
730,2019-11-26,3134.8501,3142.6899,3131.0,3140.52,3140.52,4600450000
731,2019-11-27,3145.49,3154.26,3143.4099,3153.6299,3153.6299,3035470000
732,2019-11-29,3147.1799,3150.3,3139.3401,3140.98,3140.98,1743420000
733,2019-12-02,3143.8501,3144.3101,3110.78,3113.8701,3113.8701,3285750000
734,2019-12-03,3087.4099,3094.97,3070.3301,3093.2,3093.2,3671580000
735,2019-12-04,3103.5,3119.3799,3102.53,3112.76,3112.76,3702980000
736,2019-12-05,3119.21,3119.45,3103.76,3117.4299,3117.4299,3360480000
737,2019-12-06,3134.6201,3150.6001,3134.6201,3145.9099,3145.9099,3483310000
738,2019-12-09,3141.8601,3148.8701,3135.46,3135.96,3135.96,3400470000
739,2019-12-10,3135.3601,3142.1201,3126.0901,3132.52,3132.52,3346310000
740,2019-12-11,3135.75,3143.98,3133.21,3141.6299,3141.6299,3257650000
741,2019-12-12,3141.23,3176.28,3138.47,3168.5701,3168.5701,4003200000
742,2019-12-13,3166.6499,3182.6799,3156.51,3168.8,3168.8,3757650000
743,2019-12-16,3183.6299,3197.71,3183.6299,3191.45,3191.45,4070200000
744,2019-12-17,3195.3999,3198.22,3191.03,3192.52,3192.52,3842940000
745,2019-12-18,3195.21,3198.48,3191.1399,3191.1399,3191.1399,4029950000
746,2019-12-19,3192.3201,3205.48,3192.3201,3205.3701,3205.3701,3784360000
747,2019-12-20,3223.3301,3225.6499,3216.03,3221.22,3221.22,6457480000
748,2019-12-23,3226.05,3227.78,3222.3,3224.01,3224.01,3064530000
749,2019-12-24,3225.45,3226.4299,3220.51,3223.3799,3223.3799,1296530000
750,2019-12-26,3227.2,3240.0801,3227.2,3239.9099,3239.9099,2164540000
751,2019-12-27,3247.23,3247.9299,3234.3701,3240.02,3240.02,2429150000
752,2019-12-30,3240.0901,3240.9199,3216.5701,3221.29,3221.29,3021720000
753,2019-12-31,3215.1799,3231.72,3212.03,3230.78,3230.78,2894760000
754,2020-01-02,3244.6699,3258.1399,3235.53,3257.8501,3257.8501,3459930000
755,2020-01-03,3226.3601,3246.1499,3222.3401,3234.8501,3234.8501,3484700000
756,2020-01-06,3217.55,3246.8401,3214.6399,3246.28,3246.28,3702460000
757,2020-01-07,3241.8601,3244.9099,3232.4299,3237.1799,3237.1799,3435910000
758,2020-01-08,3238.5901,3267.0701,3236.6699,3253.05,3253.05,3726840000
759,2020-01-09,3266.03,3275.5801,3263.6699,3274.7,3274.7,3641230000
760,2020-01-10,3281.8101,3282.99,3260.8601,3265.3501,3265.3501,3214580000
761,2020-01-13,3271.1299,3288.1299,3268.4299,3288.1299,3288.1299,3459390000
762,2020-01-14,3285.3501,3294.25,3277.1899,3283.1499,3283.1499,3687620000
763,2020-01-15,3282.27,3298.6599,3280.6899,3289.29,3289.29,3721490000
764,2020-01-16,3302.97,3317.1101,3302.8201,3316.8101,3316.8101,3540580000
765,2020-01-17,3323.6599,3329.8799,3318.8601,3329.6201,3329.6201,3726220000
766,2020-01-21,3321.03,3329.79,3316.6101,3320.79,3320.79,4104840000
767,2020-01-22,3330.02,3337.77,3320.04,3321.75,3321.75,3623780000
768,2020-01-23,3315.77,3326.8799,3301.8701,3325.54,3325.54,3766710000
769,2020-01-24,3333.1001,3333.1799,3281.53,3295.47,3295.47,3708780000
770,2020-01-27,3247.1599,3258.8501,3234.5,3243.6299,3243.6299,3831050000
771,2020-01-28,3255.3501,3285.78,3253.22,3276.24,3276.24,3531570000
772,2020-01-29,3289.46,3293.47,3271.8899,3273.3999,3273.3999,3600250000
773,2020-01-30,3256.45,3285.9099,3242.8,3283.6599,3283.6599,3790350000
774,2020-01-31,3282.3301,3282.3301,3214.6799,3225.52,3225.52,4529700000
775,2020-02-03,3235.6599,3268.4399,3235.6599,3248.9199,3248.9199,3760460000
776,2020-02-04,3280.6101,3306.9199,3280.6101,3297.5901,3297.5901,3996900000
777,2020-02-05,3324.9099,3337.5801,3313.75,3334.6899,3334.6899,4121480000
778,2020-02-06,3344.9199,3347.96,3334.3899,3345.78,3345.78,3887250000
779,2020-02-07,3335.54,3341.4199,3322.1201,3327.71,3327.71,3733920000
780,2020-02-10,3318.28,3352.26,3317.77,3352.0901,3352.0901,3462730000
781,2020-02-11,3365.8701,3375.6299,3352.72,3357.75,3357.75,3762940000
782,2020-02-12,3370.5,3381.47,3369.72,3379.45,3379.45,3930910000
783,2020-02-13,3365.8999,3385.0901,3360.52,3373.9399,3373.9399,3500890000
784,2020-02-14,3378.0801,3380.6899,3366.1499,3380.1599,3380.1599,3419700000
785,2020-02-18,3369.04,3375.01,3355.6101,3370.29,3370.29,3750400000
786,2020-02-19,3380.3899,3393.52,3378.8301,3386.1499,3386.1499,3614200000
787,2020-02-20,3380.45,3389.1499,3341.02,3373.23,3373.23,4019180000
788,2020-02-21,3360.5,3360.76,3328.45,3337.75,3337.75,3908780000
789,2020-02-24,3257.6101,3259.8101,3214.6499,3225.8899,3225.8899,4851160000
790,2020-02-25,3238.9399,3246.99,3118.77,3128.21,3128.21,5596760000
791,2020-02-26,3139.8999,3182.51,3108.99,3116.3899,3116.3899,5484650000
792,2020-02-27,3062.54,3097.0701,2977.3899,2978.76,2978.76,7064710000
793,2020-02-28,2916.8999,2959.72,2855.8401,2954.22,2954.22,8569570000
794,2020-03-02,2974.28,3090.96,2945.1899,3090.23,3090.23,6381330000
795,2020-03-03,3096.46,3136.72,2976.6299,3003.3701,3003.3701,6376510000
796,2020-03-04,3045.75,3130.97,3034.3799,3130.1201,3130.1201,5073020000
797,2020-03-05,3075.7,3083.04,2999.8301,3023.9399,3023.9399,5579290000
798,2020-03-06,2954.2,2985.9299,2901.54,2972.3701,2972.3701,6555240000
799,2020-03-09,2863.8899,2863.8899,2734.4299,2746.5601,2746.5601,8441290000
800,2020-03-10,2813.48,2882.5901,2734.0,2882.23,2882.23,7642040000
801,2020-03-11,2825.6001,2825.6001,2707.22,2741.3799,2741.3799,7431200000
802,2020-03-12,2630.8601,2660.95,2478.8601,2480.6399,2480.6399,8850810000
803,2020-03-13,2569.99,2711.3301,2492.3701,2711.02,2711.02,8299070000
804,2020-03-16,2508.5901,2562.98,2380.9399,2386.1299,2386.1299,7805450000
805,2020-03-17,2425.6599,2553.9299,2367.04,2529.1899,2529.1899,8370250000
806,2020-03-18,2436.5,2453.5701,2280.52,2398.1001,2398.1001,8799300000
807,2020-03-19,2393.48,2466.97,2319.78,2409.3899,2409.3899,7956100000
808,2020-03-20,2431.9399,2453.01,2295.5601,2304.9199,2304.9199,9053950000
809,2020-03-23,2290.71,2300.73,2191.8601,2237.3999,2237.3999,7411380000
810,2020-03-24,2344.4399,2449.71,2344.4399,2447.3301,2447.3301,7563150000
811,2020-03-25,2457.77,2571.4199,2407.53,2475.5601,2475.5601,8300010000
812,2020-03-26,2501.29,2637.01,2500.72,2630.0701,2630.0701,7766990000
813,2020-03-27,2555.8701,2615.9099,2520.02,2541.47,2541.47,6201670000
814,2020-03-30,2558.98,2631.8,2545.28,2626.6499,2626.6499,5751120000
815,2020-03-31,2614.6899,2641.3899,2571.1499,2584.5901,2584.5901,6576210000
816,2020-04-01,2498.0801,2522.75,2447.49,2470.5,2470.5,5964000000
817,2020-04-02,2458.54,2533.22,2455.79,2526.8999,2526.8999,6464190000
818,2020-04-03,2514.9199,2538.1799,2459.96,2488.6499,2488.6499,6096970000
819,2020-04-06,2578.28,2676.8501,2574.5701,2663.6799,2663.6799,6403840000
820,2020-04-07,2738.6499,2756.8899,2657.6699,2659.4099,2659.4099,7050410000
821,2020-04-08,2685.0,2760.75,2663.3,2749.98,2749.98,5875710000
822,2020-04-09,2776.99,2818.5701,2762.3601,2789.8201,2789.8201,7899550000
823,2020-04-13,2782.46,2782.46,2721.1699,2761.6299,2761.6299,5319530000
824,2020-04-14,2805.1001,2851.8501,2805.1001,2846.0601,2846.0601,5615730000
825,2020-04-15,2795.6399,2801.8799,2761.54,2783.3601,2783.3601,5208000000
826,2020-04-16,2799.3401,2806.51,2764.3201,2799.55,2799.55,5228810000
827,2020-04-17,2842.4299,2879.22,2830.8799,2874.5601,2874.5601,5804810000
828,2020-04-20,2845.6201,2868.98,2820.4299,2823.1599,2823.1599,5228630000
829,2020-04-21,2784.8101,2785.54,2727.1001,2736.5601,2736.5601,5121010000
830,2020-04-22,2787.8899,2815.1001,2775.95,2799.3101,2799.3101,5084920000
831,2020-04-23,2810.4199,2844.8999,2794.26,2797.8,2797.8,5773530000
832,2020-04-24,2812.6399,2842.71,2791.76,2836.74,2836.74,5382810000
833,2020-04-27,2854.6499,2887.72,2852.8899,2878.48,2878.48,5203930000
834,2020-04-28,2909.96,2921.1499,2860.71,2863.3899,2863.3899,5691160000
835,2020-04-29,2918.46,2954.8601,2912.1599,2939.51,2939.51,6645640000
