market_date,sent_mean,sent_median,sent_std,news_count,frac_neg,frac_pos,frac_neu,sent_se
2018-09-17,-0.07080737,-0.07080737,0.0034142477,2,0.0,0.0,1.0,0.002414237666427062
2018-09-18,-0.61487544,-0.61487544,0.2653272,2,0.5,0.0,0.5,0.187614652024092
2018-09-20,-0.56608063,-0.56608063,0.0,1,1.0,0.0,0.0,0.0
2018-09-21,-0.49709767,-0.49709767,0.16579194,2,0.5,0.0,0.5,0.11723260763467366
2018-09-23,-0.06607993,-0.06607993,0.0,1,0.0,0.0,1.0,0.0
2018-09-24,-0.18490648,-0.18490648,0.0,1,0.0,0.0,1.0,0.0
2018-09-25,0.32608294,0.18025063,0.33551762,3,0.0,0.3333333333333333,0.6666666666666666,0.19371118538422982
2018-09-26,-0.49999344,-0.49999344,0.103293665,2,0.5,0.0,0.5,0.0730396508007652
2018-09-27,-0.5774621,-0.5774621,0.42145985,2,0.5,0.0,0.5,0.29801712051319634
2018-09-28,-0.37753096,-0.3948866,0.198443,5,0.4,0.0,0.6,0.08874640554091426
2018-09-30,-0.4380216,-0.4380216,0.0,1,0.0,0.0,1.0,0.0
2018-10-02,0.4952774,0.4952774,0.12908693,2,0.0,0.5,0.5,0.09127824114687703
2018-10-03,-0.18439214,-0.18439214,0.0,1,0.0,0.0,1.0,0.0
2018-10-05,-0.59985393,-0.59985393,0.0,1,1.0,0.0,0.0,0.0
2018-10-07,-0.4581925,-0.4581925,0.0,1,0.0,0.0,1.0,0.0
2018-10-08,-0.5442846,-0.5995526,0.1443002,3,0.6666666666666666,0.0,0.3333333333333333,0.08331175503856571
2018-10-09,0.09826028,0.09826028,0.20431602,2,0.0,0.0,1.0,0.14447324325546215
2018-10-10,0.12997718,0.11018439,0.05867325,4,0.0,0.0,1.0,0.029336625710129738
2018-10-18,0.2066457,0.2066457,0.0,1,0.0,0.0,1.0,0.0
2018-10-22,0.029581485,-0.003166994,0.06463215,3,0.0,0.0,1.0,0.03731538778663264
2018-10-23,0.025341406,0.025341406,0.009509541,2,0.0,0.0,1.0,0.006724260993753886
2018-10-24,-0.012000265,-0.012000265,0.0,1,0.0,0.0,1.0,0.0
2018-10-25,0.022819694,0.022819694,0.0,1,0.0,0.0,1.0,0.0
2018-10-29,-0.03714209,-0.03714209,0.0,1,0.0,0.0,1.0,0.0
2018-10-30,-0.040543556,-0.040543556,0.0,1,0.0,0.0,1.0,0.0
2018-11-01,0.008751759,0.008751759,0.0,1,0.0,0.0,1.0,0.0
