,date,Price,Return,sent_mean,sent_median,sent_std,news_count,frac_neg,frac_pos,frac_neu,sent_se
1249,2021-12-17,4620.6401,-0.0103409678452453,-0.27182928,-0.20212388,0.56476533,128.0,0.46875,0.15625,0.375,0.0499186746927422
1250,2021-12-20,4568.02,-0.011453394652225,-0.10127883,0.017408296,0.56484026,95.0,0.3578947368421052,0.2842105263157894,0.3578947368421052,0.057951387624039
1251,2021-12-21,4649.23,0.0176217638618087,0.16091973,0.1951884,0.5225706,151.0,0.1920529801324503,0.3443708609271523,0.4635761589403973,0.0425261931348753
1252,2021-12-22,4696.5601,0.0101287326444562,0.091177545,0.09432274,0.5594004,165.0,0.2363636363636363,0.3333333333333333,0.4303030303030303,0.0435492604927109
1253,2021-12-23,4725.79,0.0062043956031449,0.097664915,0.08197358,0.5338315,123.0,0.2439024390243902,0.3089430894308943,0.4471544715447154,0.0481339632989541
1254,2021-12-27,4791.1899,0.0137440511972555,0.10581242,0.06884967,0.60431945,108.0,0.25,0.3518518518518518,0.3981481481481481,0.0581506665007197
1255,2021-12-28,4786.3501,-0.0010106562670495,0.07697778,0.09886409,0.6177288,165.0,0.2727272727272727,0.3575757575757576,0.3696969696969697,0.048090124145346
1256,2021-12-29,4793.0601,0.0014009215509761,-0.0061860844,0.057351604,0.5921436,119.0,0.3025210084033613,0.2605042016806723,0.4369747899159664,0.0542817143761825
1257,2021-12-30,4778.73,-0.002994238393575,-0.05694873,0.076812774,0.60015744,138.0,0.3478260869565217,0.2681159420289855,0.3840579710144927,0.0510887940035489
1258,2021-12-31,4766.1802,-0.0026296333792205,0.02306764,0.047633573,0.52305895,73.0,0.2602739726027397,0.2465753424657534,0.4931506849315068,0.0612194196646612
1259,2022-01-03,4796.5601,0.0063538277215015,0.39638242,0.3480304,0.32196411,3.0,0.0,0.3333333333333333,0.6666666666666666,0.185886068409457
1260,2022-01-04,4793.54,-0.0006298370336797,-0.29640707,-0.20461841,0.420065,5.0,0.4,0.2,0.4,0.1878587726218377
1261,2022-01-05,4700.5801,-0.0195832515018321,-0.60257566,-0.67912245,0.40517762,4.0,0.75,0.0,0.25,0.2025888115167617
1262,2022-01-06,4696.0498,-0.0009642393920414,-0.40302387,-0.5107761,0.5742556,6.0,0.5,0.1666666666666666,0.3333333333333333,0.2344388611392943
1263,2022-01-07,4677.0298,-0.0040584369104012,-0.2646828,-0.22742161,0.17031917,3.0,0.3333333333333333,0.0,0.6666666666666666,0.0983338185089454
1264,2022-01-10,4670.29,-0.0014420820753363,-0.47882074,-0.27173144,0.44366348,9.0,0.5555555555555556,0.0,0.4444444444444444,0.1478878259658813
1265,2022-01-11,4713.0698,0.009118289677805,-0.09929583,0.056417294,0.35206804,7.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.1330692099904878
1266,2022-01-12,4726.3501,0.0028137976491929,0.07755136,0.021262042,0.6628443,11.0,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.1998550762201388
1267,2022-01-13,4659.0298,-0.014346026544273,-0.23068413,-0.20078962,0.31554615,10.0,0.5,0.1,0.4,0.0997844556632289
1268,2022-01-14,4662.8501,0.0008196415862162,-0.16039604,-0.18711239,0.4588729,10.0,0.4,0.1,0.5,0.1451083565792374
1269,2022-01-18,4577.1099,-0.0185590978783949,-0.21031141,-0.0807569,0.26984343,7.0,0.2857142857142857,0.0,0.7142857142857143,0.1019912295605864
1270,2022-01-19,4532.7598,-0.0097367913800368,-0.3141454,-0.35144553,0.54442006,10.0,0.4,0.1,0.5,0.17216074045397
1271,2022-01-20,4482.73,-0.0110987455310118,-0.150418,-0.18197513,0.55133563,7.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.2083852819028599
1272,2022-01-21,4397.9399,-0.0190960090965536,-0.19676648,-0.10282725,0.24477145,5.0,0.4,0.0,0.6,0.1094651205692173
1273,2022-01-24,4410.1299,0.0027679180704662,-0.34555468,-0.25432822,0.508524,18.0,0.5,0.0555555555555555,0.4444444444444444,0.1198602564173227
1274,2022-01-25,4356.4502,-0.012246593378153,-0.211191,-0.0926196,0.42653108,18.0,0.2777777777777778,0.0555555555555555,0.6666666666666666,0.1005343388437839
1275,2022-01-26,4349.9302,-0.0014977524342583,-0.23608667,-0.06074097,0.4087551,15.0,0.3333333333333333,0.0,0.6666666666666666,0.1055401114009984
1276,2022-01-27,4326.5098,-0.0053986328223857,-0.18508755,-0.089179665,0.34377667,11.0,0.2727272727272727,0.0,0.7272727272727273,0.1036525669343799
1277,2022-01-28,4431.8501,0.0240559604983756,-0.39084113,-0.56972873,0.53745425,10.0,0.6,0.1,0.3,0.1699579560151757
1278,2022-01-31,4515.5498,0.0187098246560625,-0.24305977,-0.29306215,0.6327886,15.0,0.5333333333333333,0.2,0.2666666666666666,0.1633853135870303
1279,2022-02-01,4546.54,0.0068395527946983,-0.3630485,-0.3395974,0.4731809,16.0,0.5625,0.125,0.3125,0.1182952225208282
1280,2022-02-02,4589.3799,0.0093784127850821,-0.21089251,-0.13116449,0.61500543,12.0,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.1775367763093061
1281,2022-02-03,4477.4399,-0.0246934847129309,-0.45495063,-0.5126911,0.37782863,11.0,0.6363636363636364,0.0,0.3636363636363636,0.1139196175954218
1282,2022-02-04,4500.5298,0.0051436909858375,-0.09647159,-0.07520033,0.41028383,15.0,0.2666666666666666,0.1333333333333333,0.6,0.1059348303534298
1283,2022-02-07,4483.8701,-0.0037085880592355,-0.41291225,-0.5279624,0.541114,6.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.2209088542861383
1284,2022-02-08,4521.54,0.008366108660616,0.025628787,-0.004868731,0.41771844,9.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.1392394800980886
1285,2022-02-09,4587.1802,0.0144128559981267,-0.19383362,-0.06340434,0.33730707,10.0,0.5,0.0,0.5,0.1066658598560147
1286,2022-02-10,4504.0801,-0.0182818249080078,-0.095690176,-0.0195903,0.3681493,8.0,0.375,0.25,0.375,0.1301604369189657
1287,2022-02-11,4418.6401,-0.0191516958047604,-0.08068833,0.019598324,0.43194997,13.0,0.3076923076923077,0.1538461538461538,0.5384615384615384,0.1198013674207969
1288,2022-02-14,4401.6699,-0.0038479874153668,-0.38006505,-0.31336665,0.37597674,14.0,0.5,0.0,0.5,0.1004840108137484
1289,2022-02-15,4471.0698,0.0156437171990005,-0.24339382,-0.18608989,0.49479216,14.0,0.5,0.1428571428571428,0.3571428571428571,0.1322387680713465
1290,2022-02-16,4475.0098,0.0008808328185996,-0.21643977,-0.10876854,0.30542487,7.0,0.2857142857142857,0.0,0.7142857142857143,0.1154397496783702
1291,2022-02-17,4380.2598,-0.021400503970776,-0.4901126,-0.7574085,0.45705223,10.0,0.6,0.0,0.4,0.1445326059099518
1292,2022-02-18,4348.8701,-0.0071919734637503,-0.41708454,-0.6056679,0.54038954,6.0,0.6666666666666666,0.0,0.3333333333333333,0.2206131049960118
1293,2022-02-22,4304.7598,-0.0101947234974932,-0.60325015,-0.51029307,0.28958777,8.0,0.75,0.0,0.25,0.1023847365196193
1294,2022-02-23,4225.5,-0.0185837437341352,-0.35855004,-0.39462274,0.35205662,6.0,0.5,0.0,0.5,0.1437265142842245
1295,2022-02-24,4288.7002,0.0148461063457127,-0.3726112,-0.41914475,0.3781458,7.0,0.5714285714285714,0.0,0.4285714285714285,0.1429256832872165
1296,2022-02-25,4384.6499,0.0221260789237419,0.08911237,0.08629641,0.41709995,11.0,0.1818181818181818,0.1818181818181818,0.6363636363636364,0.1257603675612214
1297,2022-02-28,4373.9399,-0.0024456003951703,-0.38785642,-0.35397404,0.3680118,16.0,0.5,0.0,0.5,0.0920029506087303
1298,2022-03-01,4306.2598,-0.0155944503374682,-0.26132822,-0.36933842,0.48601645,13.0,0.3846153846153846,0.0769230769230769,0.5384615384615384,0.1347967107332082
1299,2022-03-02,4386.54,0.0184710298930044,-0.109871194,0.10683538,0.44152236,7.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.1668797660617482
1300,2022-03-03,4363.4902,-0.0052685197170312,-0.17438285,-0.09055264,0.4264521,10.0,0.2,0.2,0.6,0.1348559949837675
1301,2022-03-04,4328.8701,-0.0079656806355694,-0.41424307,-0.58507884,0.4337216,12.0,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.1252046418233593
1302,2022-03-07,4201.0898,-0.0299625932579454,-0.3173482,-0.28994352,0.33173254,7.0,0.4285714285714285,0.0,0.5714285714285714,0.125383115161049
1303,2022-03-08,4170.7002,-0.0072600324378215,-0.2511974,-0.22989267,0.60723925,10.0,0.6,0.1,0.3,0.1920259103168299
1304,2022-03-09,4277.8799,0.0253736010159901,-0.06569728,0.02495905,0.45536986,12.0,0.1666666666666666,0.25,0.5833333333333334,0.1314539556068261
1305,2022-03-10,4259.52,-0.0043010585233253,-0.119433455,-0.1425366,0.6431995,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2625850976991487
1306,2022-03-11,4204.3101,-0.0130462644993969,-0.6126938,-0.8871111,0.5110069,7.0,0.8571428571428571,0.1428571428571428,0.0,0.1931424505358479
1307,2022-03-14,4173.1099,-0.0074486761451637,-0.39406034,-0.33897525,0.36550924,7.0,0.5714285714285714,0.0,0.4285714285714285,0.1381495079642648
1308,2022-03-15,4262.4502,0.0211826220249709,-0.108302176,0.031327456,0.5028124,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1451494330772069
1309,2022-03-16,4357.8599,0.0221369289745414,-0.37150213,-0.47293255,0.43096498,11.0,0.5454545454545454,0.0,0.4545454545454545,0.1299408295452581
1310,2022-03-17,4411.6699,0.0122721916843928,-0.20389503,-0.054719776,0.46036354,11.0,0.4545454545454545,0.0,0.5454545454545454,0.1388048290574962
1311,2022-03-18,4463.1201,0.0115948155193224,-0.31353116,-0.37161818,0.5151264,6.0,0.5,0.0,0.5,0.2102994750903316
1312,2022-03-21,4461.1802,-0.0004347455745195,-0.36085263,-0.24323852,0.37776807,7.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.1427829093104318
1313,2022-03-22,4511.6099,0.0112407022640224,-0.18837564,-0.19851278,0.36585295,6.0,0.5,0.1666666666666666,0.3333333333333333,0.149358842216578
1314,2022-03-23,4456.2402,-0.0123486461051217,-0.33535266,-0.3607663,0.40355498,7.0,0.5714285714285714,0.0,0.4285714285714285,0.1525294438289815
1315,2022-03-24,4520.1602,0.0142420296743806,0.03449602,0.0014601657,0.26003918,6.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.1061605508997694
1316,2022-03-25,4543.0601,0.0050533801395533,-0.16845164,0.06748757,0.60643977,5.0,0.4,0.2,0.4,0.2712081096685232
1317,2022-03-28,4575.52,0.0071195376372259,-0.86664677,-0.86664677,0.0,1.0,1.0,0.0,0.0,0.0
1318,2022-03-29,4631.6001,0.0121820488760661,-0.32536602,-0.430943,0.52093095,7.0,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.1968933904311851
1319,2022-03-30,4602.4502,-0.006313588486644,-0.65963537,-0.775103,0.28312454,5.0,0.8,0.0,0.2,0.1266171418421872
1320,2022-03-31,4530.4102,-0.0157763265883987,-0.3277505,-0.73492634,0.6869359,5.0,0.6,0.2,0.2,0.3072070744512553
1321,2022-04-01,4545.8599,0.0034044193819054,-0.32192448,-0.32192448,0.29120654,2.0,0.5,0.0,0.5,0.2059141182245217
1322,2022-04-04,4582.6401,0.0080583664421531,-0.115100026,-0.25817764,0.5098519,5.0,0.6,0.4,0.0,0.2280126892613835
1323,2022-04-05,4525.1201,-0.0126311548596714,-0.5104974,-0.81743395,0.56858766,6.0,0.6666666666666666,0.0,0.3333333333333333,0.232124940496156
1324,2022-04-06,4481.1499,-0.0097644306372621,-0.38844734,-0.38844734,0.56422377,2.0,0.5,0.5,0.0,0.398966451276368
1325,2022-04-07,4500.21,0.0042443747552119,-0.051507376,0.12765683,0.5988334,5.0,0.4,0.4,0.2,0.2678064299276096
1326,2022-04-08,4488.2798,-0.0026545520484781,-0.0672772,-0.15756668,0.43553045,5.0,0.4,0.4,0.2,0.1947751402474549
1327,2022-04-11,4412.5298,-0.0170213345279209,0.099364005,0.17646281,0.6615167,6.0,0.3333333333333333,0.5,0.1666666666666666,0.2700630725096912
1328,2022-04-12,4397.4502,-0.0034233028284936,-0.1241623,-0.081978425,0.395982,9.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.1319939990838368
1329,2022-04-13,4446.5898,0.0111125923639425,-0.3382678,-0.3382678,0.667506,2.0,0.5,0.0,0.5,0.471998004613863
1330,2022-04-14,4392.5898,-0.0122184805044632,-0.23996745,-0.23996745,0.0,1.0,0.0,0.0,1.0,0.0
1331,2022-04-18,4391.6899,-0.0002048887407688,-0.7616136,-0.7616136,0.2219458,2.0,1.0,0.0,0.0,0.1569393854244537
1332,2022-04-19,4462.21,0.0159300629317751,-0.045978278,0.07713791,0.41658992,5.0,0.4,0.2,0.4,0.1863046740726602
1333,2022-04-20,4459.4502,-0.0006186741091143,-0.66371584,-0.6647363,0.28574613,4.0,1.0,0.0,0.0,0.1428730636835098
1334,2022-04-21,4393.6602,-0.0148628466449202,0.12704791,0.12704791,0.0,1.0,0.0,0.0,1.0,0.0
1335,2022-04-22,4271.7798,-0.0281320828600566,-0.73028636,-0.73028636,0.2854552,2.0,1.0,0.0,0.0,0.2018473055914328
1336,2022-04-25,4296.1201,0.0056817576685692,-0.0062214285,-0.0062214285,0.2842956,2.0,0.5,0.0,0.5,0.2010273386536533
1337,2022-04-26,4175.2002,-0.0285500038051942,-0.43824443,-0.42389482,0.5037389,5.0,0.6,0.2,0.2,0.2252788757883448
1338,2022-04-27,4183.96,0.0020958572385146,-0.23512156,0.018786758,0.62566495,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3612278269684845
1339,2022-04-28,4287.5,0.0244456460045813,-0.599912,-0.59512424,0.3933318,4.0,0.75,0.0,0.25,0.1966658979654312
1340,2022-04-29,4131.9302,-0.0369591539233294,0.3266412,0.3266412,0.0,1.0,0.0,1.0,0.0,0.0
1341,2022-05-02,4155.3799,0.0056591975686582,-0.31105733,-0.31105733,0.42123094,2.0,1.0,0.0,0.0,0.2978552555414902
1342,2022-05-03,4175.48,0.004825465616761,-0.46229666,-0.46229666,0.5129606,2.0,1.0,0.0,0.0,0.362717927774028
1343,2022-05-04,4300.1699,0.0294252117927118,-0.61373,-0.48333994,0.2598156,3.0,1.0,0.0,0.0,0.1500046086172979
1344,2022-05-05,4146.8701,-0.0363006766217827,-0.5916109,-0.48702735,0.2594314,5.0,0.6,0.0,0.4,0.1160212455814959
1345,2022-05-06,4123.3398,-0.0056903908795916,-0.016174193,0.030604694,0.73280877,4.0,0.25,0.25,0.5,0.3664043843746185
1346,2022-05-09,3991.24,-0.0325615064825086,-0.55779505,-0.8222286,0.6055977,4.0,0.75,0.25,0.0,0.3027988374233246
1347,2022-05-10,4001.05,0.0024548671098168,-0.91445136,-0.91445136,0.059747584,2.0,1.0,0.0,0.0,0.0422479219219792
1348,2022-05-11,3935.1799,-0.016600227932322,-0.61759526,-0.61759526,0.4799918,2.0,1.0,0.0,0.0,0.3394054521914398
1349,2022-05-12,3930.0801,-0.001296791387616,-0.7109664,-0.7109664,0.0,1.0,1.0,0.0,0.0,0.0
1350,2022-05-13,4023.8899,0.023589264235278,-0.23993264,-0.18682586,0.11699208,3.0,0.3333333333333333,0.0,0.6666666666666666,0.0675454081429253
1351,2022-05-16,4008.01,-0.0039542127987023,-0.9294153,-0.9294153,0.0,1.0,1.0,0.0,0.0,0.0
1352,2022-05-17,4088.8501,0.0199689225911949,-0.15164182,-0.13408944,0.15099111,4.0,0.25,0.0,0.75,0.0754955559968948
1353,2022-05-18,3923.6799,-0.0412338179284718,-0.46461627,-0.46461627,0.6581943,2.0,0.5,0.0,0.5,0.4654136553520971
1354,2022-05-19,3900.79,-0.005850866727327,-0.6340864,-0.89133525,0.54704094,4.0,0.75,0.25,0.0,0.2735204696655273
1355,2022-05-20,3901.3601,0.0001461392036061,-0.77258587,-0.742167,0.115922146,3.0,1.0,0.0,0.0,0.0669276819357233
1356,2022-05-23,3973.75,0.0183849973144422,,,,,,,,
1357,2022-05-24,3941.48,-0.0081539459482493,-0.9539541,-0.9539541,0.0,1.0,1.0,0.0,0.0,0.0
1358,2022-05-25,3978.73,0.0094063856025386,0.09489271,0.09489271,0.0,1.0,0.0,1.0,0.0,0.0
1359,2022-05-26,4057.8401,0.0196881640829973,0.72462916,0.72462916,0.08530682,2.0,0.0,1.0,0.0,0.0603210332041251
1360,2022-05-27,4158.2402,0.0244411189449116,0.048901528,0.048901528,0.0,1.0,0.0,0.0,1.0,0.0
1361,2022-05-31,4132.1499,-0.0062941274941474,-0.22869103,-0.29966143,0.5157191,6.0,0.5,0.1666666666666666,0.3333333333333333,0.2105414473579816
1362,2022-06-01,4101.23,-0.0075108997116661,-0.122945696,-0.1040936,0.3101202,3.0,0.0,0.0,1.0,0.1790479781512085
1363,2022-06-02,4176.8198,0.0182632148548837,-0.2726181,-0.37870982,0.7482147,4.0,0.5,0.25,0.25,0.3741073608398437
1364,2022-06-03,4108.54,-0.0164824093190815,-0.3984223,-0.3984223,0.0,1.0,1.0,0.0,0.0,0.0
1365,2022-06-06,4121.4302,0.0031325047909687,,,,,,,,
1366,2022-06-07,4160.6802,0.0094783314762854,,,,,,,,
1367,2022-06-08,4115.77,-0.0108526336064851,-0.90643185,-0.9319388,0.073400155,3.0,1.0,0.0,0.0,0.0423775990802724
1368,2022-06-09,4017.8201,-0.0240864450446161,-0.6385774,-0.6385774,0.0,1.0,1.0,0.0,0.0,0.0
1369,2022-06-10,3900.8601,-0.0295424245891073,-0.50631034,-0.70461816,0.44971135,5.0,0.6,0.0,0.4,0.201117030927468
1370,2022-06-13,3749.6299,-0.0395399255036289,-0.59116334,-0.59116334,0.07145923,2.0,1.0,0.0,0.0,0.0505293035023241
1371,2022-06-14,3735.48,-0.003780817394697,0.036068305,0.0031594224,0.39901,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2303685324180079
1372,2022-06-15,3789.99,0.0144870561846448,-0.35170406,-0.17640024,0.52558124,5.0,0.6,0.0,0.4,0.2350470763602002
1373,2022-06-16,3666.77,-0.0330522150170839,-0.8672207,-0.9182522,0.14010465,5.0,1.0,0.0,0.0,0.0626567049217196
1374,2022-06-17,3674.8401,0.0021984559627792,-0.4829666,-0.4829666,0.32107008,2.0,0.5,0.0,0.5,0.2270308272933894
1375,2022-06-21,3764.79,0.024182461289716,-0.4198745,-0.6230557,0.6084504,4.0,0.75,0.25,0.0,0.304225206375122
1376,2022-06-22,3759.8899,-0.0013024077456519,-0.38911015,-0.35261413,0.33210334,5.0,0.8,0.0,0.2,0.1485211295719148
1377,2022-06-23,3795.73,0.0094870756571804,0.17713572,0.17713572,0.03308572,2.0,0.0,0.0,1.0,0.0233951360892302
1378,2022-06-24,3911.74,0.0301055370808076,-0.33554468,-0.35955763,0.6277906,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3624550547337967
1379,2022-06-27,3900.1101,-0.0029775042898231,-0.15051249,-0.15051249,0.0,1.0,0.0,0.0,1.0,0.0
1380,2022-06-28,3821.55,-0.0203486840235508,-0.37143347,-0.37143347,0.0,1.0,1.0,0.0,0.0,0.0
1381,2022-06-29,3818.8301,-0.0007119803149314,-0.43925235,-0.59718263,0.5754064,4.0,0.75,0.0,0.25,0.2877031862735748
1382,2022-06-30,3785.3799,-0.0087978674340664,-0.9474549,-0.9474549,0.0017696198,2.0,1.0,0.0,0.0,0.0012513101331494
1383,2022-07-01,3825.3301,0.0104985124746044,-0.25133324,-0.45114744,0.8551608,4.0,0.5,0.25,0.25,0.4275803864002228
1384,2022-07-05,3831.3899,0.0015828713248562,-0.59949523,-0.7011385,0.4149638,4.0,0.75,0.0,0.25,0.2074819058179855
1385,2022-07-06,3845.0801,0.0035667994570309,-0.15986563,-0.17547008,0.44296703,6.0,0.3333333333333333,0.0,0.6666666666666666,0.1808405316784281
1386,2022-07-07,3902.6201,0.0148537130877496,-0.29930475,0.02960007,0.571946,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3302131914348997
1387,2022-07-08,3899.3799,-0.0008306075842827,-0.26096714,-0.26096714,0.25560588,2.0,0.5,0.0,0.5,0.1807406485459349
1388,2022-07-11,3854.4299,-0.0115944302771764,-0.23637703,-0.23637703,0.22445586,2.0,0.0,0.0,1.0,0.1587142629722323
1389,2022-07-12,3818.8,-0.009286873074843,-0.3951289,-0.3951289,0.7407863,2.0,0.5,0.0,0.5,0.5238150260470966
1390,2022-07-13,3801.78,-0.0044668590316626,,,,,,,,
1391,2022-07-14,3790.3799,-0.0030031265721642,,,,,,,,
1392,2022-07-15,3863.1599,0.01901922398955,,,,,,,,
1393,2022-07-18,3830.8501,-0.0083987387394488,,,,,,,,
1394,2022-07-19,3936.6899,0.0272535065138845,-0.4114481,-0.4114481,0.51100504,2.0,0.5,0.0,0.5,0.3613351318212341
1395,2022-07-20,3959.8999,0.0058785038672229,-0.41598117,-0.41598117,0.77298844,2.0,0.5,0.0,0.5,0.5465853667172892
1396,2022-07-21,3998.95,0.0098130794916121,0.10591456,0.10591456,1.0814533,2.0,0.5,0.5,0.0,0.7647029784875948
1397,2022-07-22,3961.6299,-0.0093762951655582,-0.21031976,0.08370476,0.5808565,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3353576578226463
1398,2022-07-25,3966.8401,0.0013143016874639,-0.18176632,0.12960987,0.6635117,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3830786548397745
1399,2022-07-26,3921.05,-0.0116103581047321,-0.7837951,-0.7837951,0.20475912,2.0,1.0,0.0,0.0,0.1447865629272921
1400,2022-07-27,4023.6101,0.0258200593868667,0.22948813,0.22948813,0.0,1.0,0.0,0.0,1.0,0.0
1401,2022-07-28,4072.4299,0.012060313867023,-0.3019583,-0.3019583,0.0,1.0,0.0,0.0,1.0,0.0
1402,2022-07-29,4130.29,0.0141077740936558,-0.16301298,0.07647521,0.4258607,3.0,0.3333333333333333,0.0,0.6666666666666666,0.2458707915094174
1403,2022-08-01,4118.6299,-0.0028270629142373,0.07249175,0.04388137,0.4754529,3.0,0.0,0.3333333333333333,0.6666666666666666,0.2745028597632257
1404,2022-08-02,4091.1899,-0.006684702672815,-0.056682307,-0.027444288,0.08868419,3.0,0.0,0.0,1.0,0.051201838855903
1405,2022-08-03,4155.1699,0.0155174611263976,-0.92290694,-0.92290694,0.0,1.0,1.0,0.0,0.0,0.0
1406,2022-08-04,4151.9399,-0.0007776471578055,-0.5488547,-0.5488547,0.51657885,2.0,0.5,0.0,0.5,0.3652764100660334
1407,2022-08-05,4145.1899,-0.0016270690351587,-0.9531622,-0.9531622,0.0,1.0,1.0,0.0,0.0,0.0
1408,2022-08-08,4140.0601,-0.001238297131769,0.094010204,0.094010204,0.11797143,2.0,0.0,0.5,0.5,0.0834183965402698
1409,2022-08-09,4122.4702,-0.0042577578379841,-0.08463037,-0.08463037,1.1092947,2.0,0.5,0.5,0.0,0.7843897714270334
1410,2022-08-10,4210.2402,0.0210671538964832,,,,,,,,
1411,2022-08-11,4207.27,-0.0007057193998464,-0.58541036,-0.58541036,0.0,1.0,1.0,0.0,0.0,0.0
1412,2022-08-12,4280.1499,0.0171740510461688,,,,,,,,
1413,2022-08-15,4297.1401,0.0039616760588917,-0.37360936,-0.37360936,0.76008344,2.0,0.5,0.0,0.5,0.5374601525461956
1414,2022-08-16,4305.2002,0.0018739324596749,-0.39902455,-0.39902455,0.66644436,2.0,0.5,0.0,0.5,0.4712473270950355
1415,2022-08-17,4274.04,-0.0072641250959269,-0.33906472,-0.24432561,0.510386,3.0,0.3333333333333333,0.0,0.6666666666666666,0.2946714887995721
1416,2022-08-18,4283.7402,0.0022669907213344,,,,,,,,
1417,2022-08-19,4228.48,-0.0129839160695328,-0.6647705,-0.6647705,0.2236456,2.0,1.0,0.0,0.0,0.1581413187135752
1418,2022-08-22,4137.9902,-0.0216323793926438,,,,,,,,
1419,2022-08-23,4128.73,-0.0022403573966938,,,,,,,,
1420,2022-08-24,4140.77,0.0029119072513373,-0.09599312,-0.09599312,0.0,1.0,0.0,0.0,1.0,0.0
1421,2022-08-25,4199.1201,0.0139932424598033,-0.40193897,-0.40193897,0.72555965,2.0,0.5,0.0,0.5,0.5130481499796551
1422,2022-08-26,4057.6599,-0.0342685752082448,-0.44085038,-0.44085038,0.61170167,2.0,0.5,0.0,0.5,0.4325383970171751
1423,2022-08-29,4030.6101,-0.0066886740543776,-0.55063623,-0.8568543,0.54306066,3.0,0.6666666666666666,0.0,0.3333333333333333,0.3135362184464373
1424,2022-08-30,3986.1599,-0.0110894176885941,,,,,,,,
1425,2022-08-31,3955.0,-0.0078477351702981,-0.91227657,-0.91227657,0.0,1.0,1.0,0.0,0.0,0.0
1426,2022-09-01,3966.8501,0.002991752858029,0.029555231,0.029555231,1.1050556,2.0,0.5,0.5,0.0,0.7813922875609386
1427,2022-09-02,3924.26,-0.0107945556500848,-0.51432294,-0.6292286,0.21664299,3.0,1.0,0.0,0.0,0.1250788890035121
1428,2022-09-06,3908.1899,-0.0041034727971071,-0.508665,-0.62869793,0.49128252,3.0,0.6666666666666666,0.0,0.3333333333333333,0.2836420967165184
1429,2022-09-07,3979.8701,0.0181748549423001,,,,,,,,
1430,2022-09-08,4006.1799,0.0065889633010966,,,,,,,,
1431,2022-09-09,4067.3601,0.0151560210544251,,,,,,,,
1432,2022-09-12,4110.4102,0.0105286639524426,,,,,,,,
1433,2022-09-13,3932.6899,-0.0441991842044157,-0.9241226,-0.9241226,0.011168072,2.0,1.0,0.0,0.0,0.0078970194440827
1434,2022-09-14,3946.01,0.0033812971327698,,,,,,,,
1435,2022-09-15,3901.3501,-0.0113822690925858,,,,,,,,
1436,2022-09-16,3873.3301,-0.0072080447288216,-0.87080145,-0.87080145,0.09004506,2.0,1.0,0.0,0.0,0.0636714705847183
1437,2022-09-19,3899.8899,0.0068336939802093,-0.4171921,-0.4171921,0.29069936,2.0,1.0,0.0,0.0,0.2055554906905425
1438,2022-09-20,3855.9299,-0.0113361248454044,,,,,,,,
1439,2022-09-21,3789.9299,-0.0172646742414051,,,,,,,,
1440,2022-09-22,3757.99,-0.0084632828832198,-0.9356795,-0.9356795,0.0,1.0,1.0,0.0,0.0,0.0
1441,2022-09-23,3693.23,-0.0173828260775679,,,,,,,,
1442,2022-09-26,3655.04,-0.0103943768659704,,,,,,,,
1443,2022-09-27,3647.29,-0.0021226109775338,-0.68493545,-0.68493545,0.0,1.0,1.0,0.0,0.0,0.0
1444,2022-09-28,3719.04,0.0194811443877764,-0.83863175,-0.83863175,0.13938351,2.0,1.0,0.0,0.0,0.0985590249334369
1445,2022-09-29,3640.47,-0.021352776272162,-0.45539013,-0.4414513,0.4300427,4.0,0.5,0.0,0.5,0.2150213569402694
1446,2022-09-30,3585.6201,-0.0151813643872148,-0.84903437,-0.89669067,0.12913068,3.0,1.0,0.0,0.0,0.0745536307736778
1447,2022-10-03,3678.4299,0.0255545737227168,,,,,,,,
1448,2022-10-04,3790.9299,0.0301253416720636,0.15160125,0.15160125,1.0664319,2.0,0.5,0.5,0.0,0.7540812140195763
1449,2022-10-05,3783.28,-0.0020199869563126,,,,,,,,
1450,2022-10-06,3744.52,-0.0102979203835742,-0.36380363,-0.36380363,0.0,1.0,0.0,0.0,1.0,0.0
1451,2022-10-07,3639.6599,-0.0284031946425847,,,,,,,,
1452,2022-10-10,3612.3899,-0.0075206677520296,0.13958687,0.13958687,0.0,1.0,0.0,1.0,0.0,0.0
